pair_name,priority,category,example_id,audio_filename,question,options_text,answer_label,audio_prediction,noaudio_prediction,audio_parse_status,noaudio_parse_status,audio_raw_prediction,noaudio_raw_prediction,n_options,audio_is_correct,noaudio_is_correct
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,155131.mp3__3,155131.mp3,"What happens immediately after this event first appears: ""Many people are speaking simultaneously outdoors.""?","A. People speaking simultaneously in the background. | B. This is the last event, no immediate event after. | C. Music playing from a radio. | D. A motorbike engine howls loudly and repeatedly.",B,A,A,exact-label,exact-label,A,A,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,155466.mp3__3,155466.mp3,"What happens immediately after this event first appears: ""Footsteps of a person walking on grass in a field.""?","A. A muffled monotonous sound gradually increasing in volume. | B. A bird chirps quietly in the distance. | C. A repeating sound gradually decreases in the distance. | D. This is the last event, no immediate event after.",D,A,A,exact-label,exact-label,A,A,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,156107.mp3__3,156107.mp3,"What happens immediately after this event first appears: ""Sewing machines operating at high speed.""?","A. Multiple sewing machines running at low speed. | B. A machine starting up. | C. Loud sewing machines operating at high speed. | D. This is the last event, no immediate event after.",D,C,C,exact-label,exact-label,C,C,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,156227.mp3__2,156227.mp3,"What happens immediately after this event first appears: ""Birds crowing in the distance, fading away over time.""?","A. Loud wind blowing outdoors. | B. A crow is cawing repeatedly. | C. This is the last event, no immediate event after. | D. Multiple crows are cawing repeatedly.",B,C,C,exact-label,exact-label,C,C,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,158498.mp3__1,158498.mp3,"What happens immediately after this event first appears: ""An unrhythmic bicycle bell ringing.""?","A. Rhythmic ringing of a bicycle bell. | B. Soft mumbling in the background. | C. This is the last event, no immediate event after. | D. A bicycle bell ringing wildly.",A,D,D,exact-label,exact-label,D,D,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,158498.mp3__3,158498.mp3,"What happens immediately after this event first appears: ""A bicycle bell ringing wildly.""?","A. This is the last event, no immediate event after. | B. Rhythmic ringing of a bicycle bell. | C. Soft mumbling in the background. | D. An unrhythmic bicycle bell ringing.",A,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,158499.mp3__3,158499.mp3,"What happens immediately after this event first appears: ""A bell rings loudly and aggressively.""?","A. This is the last event, no immediate event after. | B. Clicking sounds and objects rubbing against each other. | C. A bell is ringing. | D. People are talking in the background.",A,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,159346.mp3__2,159346.mp3,"What happens immediately after this event first appears: ""An irregular high-pitched, piercing whistle from a vacuum cleaner suction.""?","A. This is the last event, no immediate event after. | B. A deep humming sound of air passing through a vacuum cleaner. | C. A whirring sound slowly diminishes as a vacuum cleaner is turned off. | D. A high-pitched mechanical whirring from a vacuum cleaner motor.",C,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,159437.mp3__3,159437.mp3,"What happens immediately after this event first appears: ""An engine is roaring and fading out.""?","A. An engine is roaring. | B. An engine is running on idle. | C. This is the last event, no immediate event after. | D. A motorbike approaches and then fades away into the distance.",C,D,D,exact-label,exact-label,D,D,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,160571.mp3__1,160571.mp3,"What happens immediately after this event first appears: ""A child is speaking.""?","A. People talking indistinctly. | B. This is the last event, no immediate event after. | C. A person is knocking. | D. A door closes.",C,A,A,exact-label,exact-label,A,A,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,160571.mp3__2,160571.mp3,"What happens immediately after this event first appears: ""A person is knocking.""?","A. This is the last event, no immediate event after. | B. A door closes. | C. A child is speaking. | D. People talking indistinctly.",D,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,160571.mp3__3,160571.mp3,"What happens immediately after this event first appears: ""People talking indistinctly.""?","A. A person is knocking. | B. A child is speaking. | C. This is the last event, no immediate event after. | D. A door closes.",C,D,D,exact-label,exact-label,D,D,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,161129.mp3__2,161129.mp3,"What happens immediately after this event first appears: ""An electric drill rotates at high speed.""?","A. An electric drill accelerating. | B. An electric drill rotating at a slow speed. | C. An electric drill rotating at normal speed. | D. This is the last event, no immediate event after.",B,A,A,exact-label,exact-label,A,A,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,161807.mp3__3,161807.mp3,"What happens immediately after this event first appears: ""A bird croaks repeatedly.""?","A. Loud monotone background noise. | B. A bird calls repeatedly. | C. An owl hoots. | D. This is the last event, no immediate event after.",D,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,161878.mp3__2,161878.mp3,"What happens immediately after this event first appears: ""Heavy machinery is passing by.""?","A. Heavy machinery slows down. | B. This is the last event, no immediate event after. | C. Heavy engine noise. | D. Heavy machinery spooling up.",A,C,C,exact-label,exact-label,C,C,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,161887.mp3__3,161887.mp3,"What happens immediately after this event first appears: ""A truck engine revs with a deep, rumbling growl.""?","A. A constant-speed combustion engine running. | B. An engine accelerating. | C. The truck's engine revs with a strong, continuous rumble punctuated by occasional deeper growls. | D. This is the last event, no immediate event after.",D,C,C,exact-label,exact-label,C,C,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,16193.mp3__3,16193.mp3,"What happens immediately after this event first appears: ""The beat is playing repeatedly and continuously indoors.""?","A. A drum plays a repeating melody indoors. | B. A loud, steady, and rhythmic drumbeat with cymbals at a fast tempo. | C. This is the last event, no immediate event after. | D. A loud, steady, and rhythmic low drum beat.",C,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,162720.mp3__3,162720.mp3,"What happens immediately after this event first appears: ""A tram comes to a loud stop.""?","A. This is the last event, no immediate event after. | B. People are muffledly talking in the background. | C. A car accelerates loudly. | D. Heavy traffic noise.",A,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,163068.mp3__1,163068.mp3,"What happens immediately after this event first appears: ""A person making hurtful sounds.""?","A. This is the last event, no immediate event after. | B. Glass breaking while a person breathes hectically. | C. A car horn honks continuously. | D. Gunshots and sounds of a person in pain.",D,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,163068.mp3__2,163068.mp3,"What happens immediately after this event first appears: ""Gunshots and sounds of a person in pain.""?","A. A person making hurtful sounds. | B. Glass breaking while a person breathes hectically. | C. This is the last event, no immediate event after. | D. A car horn honks continuously.",D,A,A,exact-label,exact-label,A,A,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,163120.mp3__3,163120.mp3,"What happens immediately after this event first appears: ""An ocean wave builds up and crashes onto the beach.""?","A. An ocean wave is arriving on the beach. | B. An ocean wave arrives at the beach. | C. Waves crashing loudly and repeatedly into the shore. | D. This is the last event, no immediate event after.",D,A,A,exact-label,exact-label,A,A,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,165829.mp3__3,165829.mp3,"What happens immediately after this event first appears: ""Geese honk and flutter loudly and repeatedly outdoors.""?","A. This is the last event, no immediate event after. | B. Geese honk loudly and repeatedly outdoors. | C. A sheep bails loudly and repeatedly outdoors. | D. A sheep bleats loudly outdoors.",A,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,166016.mp3__3,166016.mp3,"What happens immediately after this event first appears: ""A soft beeping noise in the distance.""?","A. This is the last event, no immediate event after. | B. A man coughs. | C. Multiple people are talking in the distance. | D. A soft ringing sound.",A,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,166252.mp3__2,166252.mp3,"What happens immediately after this event first appears: ""A saxophone plays while someone speaks briefly into a microphone.""?","A. A saxophone plays a loud tone that quickly fades out. | B. This is the last event, no immediate event after. | C. A saxophone plays slowly. | D. A saxophone is playing quietly.",C,A,A,exact-label,exact-label,A,A,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,166415.mp3__1,166415.mp3,"What happens immediately after this event first appears: ""An airplane flies nearby.""?","A. People are talking faintly in the background. | B. An airplane roars loudly and powerfully as it passes overhead. | C. This is the last event, no immediate event after. | D. A Piper light aircraft approaches with increasing engine hum, then passes overhead and fades into the distance.",B,D,D,exact-label,exact-label,D,D,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,166489.mp3__2,166489.mp3,"What happens immediately after this event first appears: ""A dog barks in a tired and hesitant manner.""?","A. A dog barks defensively at a distance. | B. A dog is barking continuously. | C. A dog barks shortly. | D. This is the last event, no immediate event after.",B,C,C,exact-label,exact-label,C,C,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,166489.mp3__3,166489.mp3,"What happens immediately after this event first appears: ""A dog is barking continuously.""?","A. A dog barks in a tired and hesitant manner. | B. A dog barks shortly. | C. This is the last event, no immediate event after. | D. A dog barks defensively at a distance.",C,B,B,exact-label,exact-label,B,B,4,False,False
